age,annual_income,occupation,gender,category,education,land_owned_acres,is_bpl,is_disabled,scheme_id,rule_score_pct,matched_count,missed_count,is_disqualified,synthetic_outcome_approved
23,40000,daily_wage,male,general,primary,5,1,0,pm_mudra_yojana,0.0,2,1,1,0
23,40000,daily_wage,male,general,primary,5,1,0,startup_india_seed_fund,0.0,1,1,1,0
23,40000,daily_wage,male,general,primary,5,1,0,deen_dayal_disability,0.0,1,1,1,0
23,40000,daily_wage,male,general,primary,5,1,0,post_matric_sc,0.0,1,2,1,0
23,40000,daily_wage,male,general,primary,5,1,0,eklavya_model_school,0.0,0,3,1,0
23,40000,daily_wage,male,general,primary,5,1,0,indira_gandhi_old_age,0.0,2,1,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,pm_kisan,100.0,4,0,0,1
59,40000,farmer,female,general,postgraduate,5,1,0,pm_fasal_bima,100.0,3,0,0,0
59,40000,farmer,female,general,postgraduate,5,1,0,kisan_credit_card,100.0,3,0,0,0
59,40000,farmer,female,general,postgraduate,5,1,0,pm_matru_vandana,100.0,3,0,0,1
59,40000,farmer,female,general,postgraduate,5,1,0,mahila_shakti_kendra,100.0,2,0,0,1
59,40000,farmer,female,general,postgraduate,5,1,0,ayushman_bharat,100.0,2,0,0,1
59,40000,farmer,female,general,postgraduate,5,1,0,pm_suraksha_bima,100.0,2,0,0,1
59,40000,farmer,female,general,postgraduate,5,1,0,mgnregs,100.0,3,0,0,0
59,40000,farmer,female,general,postgraduate,5,1,0,pm_awas_yojana_gramin,85.7,3,1,0,1
59,40000,farmer,female,general,postgraduate,5,1,0,national_scholarship_portal,0.0,1,3,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,pm_scholarship_scheme,0.0,1,2,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,pm_jeevan_jyoti,0.0,1,1,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,pm_mudra_yojana,0.0,2,1,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,startup_india_seed_fund,0.0,0,2,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,deen_dayal_disability,0.0,1,1,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,post_matric_sc,0.0,1,2,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,eklavya_model_school,0.0,0,3,1,0
59,40000,farmer,female,general,postgraduate,5,1,0,indira_gandhi_old_age,0.0,2,1,1,0
35,400000,daily_wage,other,sc,none,5,1,0,pm_suraksha_bima,100.0,2,0,0,1
35,400000,daily_wage,other,sc,none,5,1,0,pm_jeevan_jyoti,100.0,2,0,0,1
35,400000,daily_wage,other,sc,none,5,1,0,mgnregs,66.7,2,1,0,1
35,400000,daily_wage,other,sc,none,5,1,0,ayushman_bharat,60.0,1,1,0,1
35,400000,daily_wage,other,sc,none,5,1,0,pm_awas_yojana_gramin,57.1,2,2,0,0
35,400000,daily_wage,other,sc,none,5,1,0,pm_kisan,0.0,2,2,1,0
35,400000,daily_wage,other,sc,none,5,1,0,pm_fasal_bima,0.0,2,1,1,0
35,400000,daily_wage,other,sc,none,5,1,0,kisan_credit_card,0.0,2,1,1,0
35,400000,daily_wage,other,sc,none,5,1,0,pm_matru_vandana,0.0,2,1,1,0
35,400000,daily_wage,other,sc,none,5,1,0,mahila_shakti_kendra,0.0,0,2,1,0
35,400000,daily_wage,other,sc,none,5,1,0,national_scholarship_portal,0.0,1,3,1,0
35,400000,daily_wage,other,sc,none,5,1,0,pm_scholarship_scheme,0.0,1,2,1,0
35,400000,daily_wage,other,sc,none,5,1,0,pm_mudra_yojana,0.0,2,1,1,0
35,400000,daily_wage,other,sc,none,5,1,0,startup_india_seed_fund,0.0,1,1,1,0
35,400000,daily_wage,other,sc,none,5,1,0,deen_dayal_disability,0.0,0,2,1,0
35,400000,daily_wage,other,sc,none,5,1,0,post_matric_sc,0.0,1,2,1,0
35,400000,daily_wage,other,sc,none,5,1,0,eklavya_model_school,0.0,0,3,1,0
35,400000,daily_wage,other,sc,none,5,1,0,indira_gandhi_old_age,0.0,1,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_suraksha_bima,100.0,2,0,0,1
62,40000,unemployed,male,st,postgraduate,0,0,0,mgnregs,100.0,3,0,0,1
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_kisan,0.0,3,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_fasal_bima,0.0,1,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,kisan_credit_card,0.0,1,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_matru_vandana,0.0,2,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,mahila_shakti_kendra,0.0,1,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,national_scholarship_portal,0.0,2,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_scholarship_scheme,0.0,1,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,ayushman_bharat,0.0,1,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_jeevan_jyoti,0.0,1,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,pm_mudra_yojana,0.0,2,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,startup_india_seed_fund,0.0,0,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,deen_dayal_disability,0.0,1,1,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,post_matric_sc,0.0,1,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,eklavya_model_school,0.0,1,2,1,0
62,40000,unemployed,male,st,postgraduate,0,0,0,indira_gandhi_old_age,0.0,2,1,1,0
35,40000,other,other,obc,graduate,1,0,0,pm_suraksha_bima,100.0,2,0,0,1
35,40000,other,other,obc,graduate,1,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
35,40000,other,other,obc,graduate,1,0,0,mgnregs,100.0,3,0,0,0
35,40000,other,other,obc,graduate,1,0,0,pm_kisan,0.0,3,1,1,0
35,40000,other,other,obc,graduate,1,0,0,pm_fasal_bima,0.0,2,1,1,0
35,40000,other,other,obc,graduate,1,0,0,kisan_credit_card,0.0,2,1,1,0
35,40000,other,other,obc,graduate,1,0,0,pm_matru_vandana,0.0,2,1,1,0
35,40000,other,other,obc,graduate,1,0,0,mahila_shakti_kendra,0.0,1,1,1,0
35,40000,other,other,obc,graduate,1,0,0,national_scholarship_portal,0.0,2,2,1,0
35,40000,other,other,obc,graduate,1,0,0,pm_scholarship_scheme,0.0,1,2,1,0
35,40000,other,other,obc,graduate,1,0,0,ayushman_bharat,0.0,1,1,1,0
35,40000,other,other,obc,graduate,1,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
35,40000,other,other,obc,graduate,1,0,0,pm_mudra_yojana,0.0,2,1,1,0
35,40000,other,other,obc,graduate,1,0,0,startup_india_seed_fund,0.0,1,1,1,0
35,40000,other,other,obc,graduate,1,0,0,deen_dayal_disability,0.0,1,1,1,0
35,40000,other,other,obc,graduate,1,0,0,post_matric_sc,0.0,1,2,1,0
35,40000,other,other,obc,graduate,1,0,0,eklavya_model_school,0.0,0,3,1,0
35,40000,other,other,obc,graduate,1,0,0,indira_gandhi_old_age,0.0,1,2,1,0
29,400000,unemployed,male,general,graduate,1,1,0,pm_suraksha_bima,100.0,2,0,0,1
29,400000,unemployed,male,general,graduate,1,1,0,pm_jeevan_jyoti,100.0,2,0,0,1
29,400000,unemployed,male,general,graduate,1,1,0,pm_awas_yojana_gramin,71.4,3,1,0,1
29,400000,unemployed,male,general,graduate,1,1,0,mgnregs,66.7,2,1,0,1
29,400000,unemployed,male,general,graduate,1,1,0,ayushman_bharat,60.0,1,1,0,1
29,400000,unemployed,male,general,graduate,1,1,0,pm_kisan,0.0,2,2,1,0
29,400000,unemployed,male,general,graduate,1,1,0,pm_fasal_bima,0.0,2,1,1,0
29,400000,unemployed,male,general,graduate,1,1,0,kisan_credit_card,0.0,2,1,1,0
29,400000,unemployed,male,general,graduate,1,1,0,pm_matru_vandana,0.0,2,1,1,0
29,400000,unemployed,male,general,graduate,1,1,0,mahila_shakti_kendra,0.0,0,2,1,0
29,400000,unemployed,male,general,graduate,1,1,0,national_scholarship_portal,0.0,1,3,1,0
29,400000,unemployed,male,general,graduate,1,1,0,pm_scholarship_scheme,0.0,1,2,1,0
29,400000,unemployed,male,general,graduate,1,1,0,pm_mudra_yojana,0.0,2,1,1,0
29,400000,unemployed,male,general,graduate,1,1,0,startup_india_seed_fund,0.0,1,1,1,0
29,400000,unemployed,male,general,graduate,1,1,0,deen_dayal_disability,0.0,0,2,1,0
29,400000,unemployed,male,general,graduate,1,1,0,post_matric_sc,0.0,0,3,1,0
29,400000,unemployed,male,general,graduate,1,1,0,eklavya_model_school,0.0,0,3,1,0
29,400000,unemployed,male,general,graduate,1,1,0,indira_gandhi_old_age,0.0,1,2,1,0
54,150000,student,other,obc,secondary,1,0,0,pm_suraksha_bima,100.0,2,0,0,1
54,150000,student,other,obc,secondary,1,0,0,national_scholarship_portal,87.5,3,1,0,1
54,150000,student,other,obc,secondary,1,0,0,pm_scholarship_scheme,83.3,2,1,0,1
54,150000,student,other,obc,secondary,1,0,0,mgnregs,66.7,2,1,0,1
54,150000,student,other,obc,secondary,1,0,0,pm_kisan,0.0,3,1,1,0
54,150000,student,other,obc,secondary,1,0,0,pm_fasal_bima,0.0,2,1,1,0
54,150000,student,other,obc,secondary,1,0,0,kisan_credit_card,0.0,2,1,1,0
54,150000,student,other,obc,secondary,1,0,0,pm_matru_vandana,0.0,2,1,1,0
54,150000,student,other,obc,secondary,1,0,0,mahila_shakti_kendra,0.0,1,1,1,0
54,150000,student,other,obc,secondary,1,0,0,ayushman_bharat,0.0,0,2,1,0
54,150000,student,other,obc,secondary,1,0,0,pm_jeevan_jyoti,0.0,1,1,1,0
54,150000,student,other,obc,secondary,1,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
54,150000,student,other,obc,secondary,1,0,0,pm_mudra_yojana,0.0,2,1,1,0
54,150000,student,other,obc,secondary,1,0,0,startup_india_seed_fund,0.0,0,2,1,0
54,150000,student,other,obc,secondary,1,0,0,deen_dayal_disability,0.0,1,1,1,0
54,150000,student,other,obc,secondary,1,0,0,post_matric_sc,0.0,2,1,1,0
54,150000,student,other,obc,secondary,1,0,0,eklavya_model_school,0.0,1,2,1,0
54,150000,student,other,obc,secondary,1,0,0,indira_gandhi_old_age,0.0,0,3,1,0
22,800000,student,other,sc,secondary,2.5,1,0,national_scholarship_portal,75.0,3,1,0,1
22,800000,student,other,sc,secondary,2.5,1,0,pm_awas_yojana_gramin,71.4,3,1,0,1
22,800000,student,other,sc,secondary,2.5,1,0,post_matric_sc,71.4,2,1,0,1
22,800000,student,other,sc,secondary,2.5,1,0,pm_scholarship_scheme,66.7,2,1,0,1
22,800000,student,other,sc,secondary,2.5,1,0,pm_suraksha_bima,66.7,1,1,0,0
22,800000,student,other,sc,secondary,2.5,1,0,pm_jeevan_jyoti,66.7,1,1,0,1
22,800000,student,other,sc,secondary,2.5,1,0,ayushman_bharat,60.0,1,1,0,1
22,800000,student,other,sc,secondary,2.5,1,0,mgnregs,33.3,1,2,0,0
22,800000,student,other,sc,secondary,2.5,1,0,pm_kisan,0.0,2,2,1,0
22,800000,student,other,sc,secondary,2.5,1,0,pm_fasal_bima,0.0,2,1,1,0
22,800000,student,other,sc,secondary,2.5,1,0,kisan_credit_card,0.0,2,1,1,0
22,800000,student,other,sc,secondary,2.5,1,0,pm_matru_vandana,0.0,2,1,1,0
22,800000,student,other,sc,secondary,2.5,1,0,mahila_shakti_kendra,0.0,0,2,1,0
22,800000,student,other,sc,secondary,2.5,1,0,pm_mudra_yojana,0.0,2,1,1,0
22,800000,student,other,sc,secondary,2.5,1,0,startup_india_seed_fund,0.0,1,1,1,0
22,800000,student,other,sc,secondary,2.5,1,0,deen_dayal_disability,0.0,0,2,1,0
22,800000,student,other,sc,secondary,2.5,1,0,eklavya_model_school,0.0,1,2,1,0
22,800000,student,other,sc,secondary,2.5,1,0,indira_gandhi_old_age,0.0,1,2,1,0
20,250000,student,male,general,graduate,0.5,0,0,pm_scholarship_scheme,100.0,3,0,0,1
20,250000,student,male,general,graduate,0.5,0,0,pm_suraksha_bima,100.0,2,0,0,1
20,250000,student,male,general,graduate,0.5,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
20,250000,student,male,general,graduate,0.5,0,0,national_scholarship_portal,75.0,3,1,0,1
20,250000,student,male,general,graduate,0.5,0,0,mgnregs,33.3,1,2,0,1
20,250000,student,male,general,graduate,0.5,0,0,pm_kisan,0.0,2,2,1,0
20,250000,student,male,general,graduate,0.5,0,0,pm_fasal_bima,0.0,2,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,kisan_credit_card,0.0,2,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,pm_matru_vandana,0.0,2,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,mahila_shakti_kendra,0.0,1,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,ayushman_bharat,0.0,0,2,1,0
20,250000,student,male,general,graduate,0.5,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,pm_mudra_yojana,0.0,2,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,startup_india_seed_fund,0.0,1,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,deen_dayal_disability,0.0,1,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,post_matric_sc,0.0,2,1,1,0
20,250000,student,male,general,graduate,0.5,0,0,eklavya_model_school,0.0,1,2,1,0
20,250000,student,male,general,graduate,0.5,0,0,indira_gandhi_old_age,0.0,0,3,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,pm_suraksha_bima,100.0,2,0,0,1
34,400000,unemployed,other,general,primary,2.5,0,1,pm_jeevan_jyoti,100.0,2,0,0,1
34,400000,unemployed,other,general,primary,2.5,0,1,mgnregs,66.7,2,1,0,1
34,400000,unemployed,other,general,primary,2.5,0,1,deen_dayal_disability,60.0,1,1,0,1
34,400000,unemployed,other,general,primary,2.5,0,1,pm_kisan,0.0,2,2,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,pm_fasal_bima,0.0,2,1,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,kisan_credit_card,0.0,2,1,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,pm_matru_vandana,0.0,2,1,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,mahila_shakti_kendra,0.0,0,2,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,national_scholarship_portal,0.0,0,4,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,pm_scholarship_scheme,0.0,1,2,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,ayushman_bharat,0.0,0,2,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,pm_awas_yojana_gramin,0.0,2,2,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,pm_mudra_yojana,0.0,2,1,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,startup_india_seed_fund,0.0,1,1,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,post_matric_sc,0.0,0,3,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,eklavya_model_school,0.0,0,3,1,0
34,400000,unemployed,other,general,primary,2.5,0,1,indira_gandhi_old_age,0.0,0,3,1,0
62,90000,farmer,female,general,graduate,5,1,0,pm_kisan,100.0,4,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,pm_fasal_bima,100.0,3,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,kisan_credit_card,100.0,3,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,pm_matru_vandana,100.0,3,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,mahila_shakti_kendra,100.0,2,0,0,0
62,90000,farmer,female,general,graduate,5,1,0,ayushman_bharat,100.0,2,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,pm_suraksha_bima,100.0,2,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,mgnregs,100.0,3,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,indira_gandhi_old_age,100.0,3,0,0,1
62,90000,farmer,female,general,graduate,5,1,0,pm_awas_yojana_gramin,85.7,3,1,0,0
62,90000,farmer,female,general,graduate,5,1,0,national_scholarship_portal,0.0,1,3,1,0
62,90000,farmer,female,general,graduate,5,1,0,pm_scholarship_scheme,0.0,1,2,1,0
62,90000,farmer,female,general,graduate,5,1,0,pm_jeevan_jyoti,0.0,1,1,1,0
62,90000,farmer,female,general,graduate,5,1,0,pm_mudra_yojana,0.0,2,1,1,0
62,90000,farmer,female,general,graduate,5,1,0,startup_india_seed_fund,0.0,0,2,1,0
62,90000,farmer,female,general,graduate,5,1,0,deen_dayal_disability,0.0,1,1,1,0
62,90000,farmer,female,general,graduate,5,1,0,post_matric_sc,0.0,1,2,1,0
62,90000,farmer,female,general,graduate,5,1,0,eklavya_model_school,0.0,0,3,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_fasal_bima,100.0,3,0,0,1
20,400000,farmer,female,sc,postgraduate,5,0,0,kisan_credit_card,100.0,3,0,0,1
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_matru_vandana,100.0,3,0,0,1
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_suraksha_bima,100.0,2,0,0,1
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_kisan,75.0,3,1,0,0
20,400000,farmer,female,sc,postgraduate,5,0,0,mgnregs,66.7,2,1,0,0
20,400000,farmer,female,sc,postgraduate,5,0,0,mahila_shakti_kendra,60.0,1,1,0,1
20,400000,farmer,female,sc,postgraduate,5,0,0,national_scholarship_portal,0.0,2,2,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_scholarship_scheme,0.0,2,1,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,ayushman_bharat,0.0,0,2,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_awas_yojana_gramin,0.0,1,3,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,pm_mudra_yojana,0.0,2,1,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,startup_india_seed_fund,0.0,1,1,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,deen_dayal_disability,0.0,0,2,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,post_matric_sc,0.0,1,2,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,eklavya_model_school,0.0,0,3,1,0
20,400000,farmer,female,sc,postgraduate,5,0,0,indira_gandhi_old_age,0.0,0,3,1,0
44,250000,other,female,sc,primary,1,0,0,pm_matru_vandana,100.0,3,0,0,0
44,250000,other,female,sc,primary,1,0,0,mahila_shakti_kendra,100.0,2,0,0,1
44,250000,other,female,sc,primary,1,0,0,pm_suraksha_bima,100.0,2,0,0,1
44,250000,other,female,sc,primary,1,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
44,250000,other,female,sc,primary,1,0,0,mgnregs,66.7,2,1,0,1
44,250000,other,female,sc,primary,1,0,0,pm_kisan,0.0,2,2,1,0
44,250000,other,female,sc,primary,1,0,0,pm_fasal_bima,0.0,2,1,1,0
44,250000,other,female,sc,primary,1,0,0,kisan_credit_card,0.0,2,1,1,0
44,250000,other,female,sc,primary,1,0,0,national_scholarship_portal,0.0,2,2,1,0
44,250000,other,female,sc,primary,1,0,0,pm_scholarship_scheme,0.0,1,2,1,0
44,250000,other,female,sc,primary,1,0,0,ayushman_bharat,0.0,0,2,1,0
44,250000,other,female,sc,primary,1,0,0,pm_awas_yojana_gramin,0.0,3,1,1,0
44,250000,other,female,sc,primary,1,0,0,pm_mudra_yojana,0.0,2,1,1,0
44,250000,other,female,sc,primary,1,0,0,startup_india_seed_fund,0.0,1,1,1,0
44,250000,other,female,sc,primary,1,0,0,deen_dayal_disability,0.0,1,1,1,0
44,250000,other,female,sc,primary,1,0,0,post_matric_sc,0.0,2,1,1,0
44,250000,other,female,sc,primary,1,0,0,eklavya_model_school,0.0,0,3,1,0
44,250000,other,female,sc,primary,1,0,0,indira_gandhi_old_age,0.0,0,3,1,0
21,90000,salaried,female,st,none,2.5,1,0,pm_matru_vandana,100.0,3,0,0,1
21,90000,salaried,female,st,none,2.5,1,0,mahila_shakti_kendra,100.0,2,0,0,1
21,90000,salaried,female,st,none,2.5,1,0,ayushman_bharat,100.0,2,0,0,1
21,90000,salaried,female,st,none,2.5,1,0,pm_suraksha_bima,100.0,2,0,0,1
21,90000,salaried,female,st,none,2.5,1,0,pm_jeevan_jyoti,100.0,2,0,0,1
21,90000,salaried,female,st,none,2.5,1,0,pm_awas_yojana_gramin,100.0,4,0,0,1
21,90000,salaried,female,st,none,2.5,1,0,mgnregs,66.7,2,1,0,0
21,90000,salaried,female,st,none,2.5,1,0,pm_kisan,0.0,3,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,pm_fasal_bima,0.0,2,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,kisan_credit_card,0.0,2,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,national_scholarship_portal,0.0,3,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,pm_scholarship_scheme,0.0,2,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,pm_mudra_yojana,0.0,2,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,startup_india_seed_fund,0.0,1,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,deen_dayal_disability,0.0,1,1,1,0
21,90000,salaried,female,st,none,2.5,1,0,post_matric_sc,0.0,1,2,1,0
21,90000,salaried,female,st,none,2.5,1,0,eklavya_model_school,0.0,1,2,1,0
21,90000,salaried,female,st,none,2.5,1,0,indira_gandhi_old_age,0.0,2,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,pm_suraksha_bima,100.0,2,0,0,1
62,150000,daily_wage,other,obc,none,5,1,0,mgnregs,100.0,3,0,0,1
62,150000,daily_wage,other,obc,none,5,1,0,pm_awas_yojana_gramin,85.7,3,1,0,1
62,150000,daily_wage,other,obc,none,5,1,0,indira_gandhi_old_age,75.0,2,1,0,1
62,150000,daily_wage,other,obc,none,5,1,0,ayushman_bharat,60.0,1,1,0,1
62,150000,daily_wage,other,obc,none,5,1,0,pm_kisan,0.0,3,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,pm_fasal_bima,0.0,2,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,kisan_credit_card,0.0,2,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,pm_matru_vandana,0.0,2,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,mahila_shakti_kendra,0.0,1,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,national_scholarship_portal,0.0,2,2,1,0
62,150000,daily_wage,other,obc,none,5,1,0,pm_scholarship_scheme,0.0,1,2,1,0
62,150000,daily_wage,other,obc,none,5,1,0,pm_jeevan_jyoti,0.0,1,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,pm_mudra_yojana,0.0,2,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,startup_india_seed_fund,0.0,0,2,1,0
62,150000,daily_wage,other,obc,none,5,1,0,deen_dayal_disability,0.0,1,1,1,0
62,150000,daily_wage,other,obc,none,5,1,0,post_matric_sc,0.0,1,2,1,0
62,150000,daily_wage,other,obc,none,5,1,0,eklavya_model_school,0.0,0,3,1,0
79,800000,farmer,male,obc,none,1,0,0,pm_fasal_bima,100.0,3,0,0,1
79,800000,farmer,male,obc,none,1,0,0,pm_kisan,75.0,3,1,0,1
79,800000,farmer,male,obc,none,1,0,0,mgnregs,66.7,2,1,0,0
79,800000,farmer,male,obc,none,1,0,0,kisan_credit_card,0.0,2,1,1,0
79,800000,farmer,male,obc,none,1,0,0,pm_matru_vandana,0.0,2,1,1,0
79,800000,farmer,male,obc,none,1,0,0,mahila_shakti_kendra,0.0,0,2,1,0
79,800000,farmer,male,obc,none,1,0,0,national_scholarship_portal,0.0,1,3,1,0
79,800000,farmer,male,obc,none,1,0,0,pm_scholarship_scheme,0.0,0,3,1,0
79,800000,farmer,male,obc,none,1,0,0,ayushman_bharat,0.0,0,2,1,0
79,800000,farmer,male,obc,none,1,0,0,pm_suraksha_bima,0.0,0,2,1,0
79,800000,farmer,male,obc,none,1,0,0,pm_jeevan_jyoti,0.0,0,2,1,0
79,800000,farmer,male,obc,none,1,0,0,pm_awas_yojana_gramin,0.0,2,2,1,0
79,800000,farmer,male,obc,none,1,0,0,pm_mudra_yojana,0.0,1,2,1,0
79,800000,farmer,male,obc,none,1,0,0,startup_india_seed_fund,0.0,0,2,1,0
79,800000,farmer,male,obc,none,1,0,0,deen_dayal_disability,0.0,0,2,1,0
79,800000,farmer,male,obc,none,1,0,0,post_matric_sc,0.0,0,3,1,0
79,800000,farmer,male,obc,none,1,0,0,eklavya_model_school,0.0,0,3,1,0
79,800000,farmer,male,obc,none,1,0,0,indira_gandhi_old_age,0.0,1,2,1,0
48,90000,student,female,obc,secondary,5,0,0,pm_matru_vandana,100.0,3,0,0,1
48,90000,student,female,obc,secondary,5,0,0,mahila_shakti_kendra,100.0,2,0,0,1
48,90000,student,female,obc,secondary,5,0,0,pm_suraksha_bima,100.0,2,0,0,1
48,90000,student,female,obc,secondary,5,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
48,90000,student,female,obc,secondary,5,0,0,national_scholarship_portal,87.5,3,1,0,0
48,90000,student,female,obc,secondary,5,0,0,pm_scholarship_scheme,83.3,2,1,0,1
48,90000,student,female,obc,secondary,5,0,0,mgnregs,66.7,2,1,0,1
48,90000,student,female,obc,secondary,5,0,0,pm_kisan,0.0,3,1,1,0
48,90000,student,female,obc,secondary,5,0,0,pm_fasal_bima,0.0,2,1,1,0
48,90000,student,female,obc,secondary,5,0,0,kisan_credit_card,0.0,2,1,1,0
48,90000,student,female,obc,secondary,5,0,0,ayushman_bharat,0.0,1,1,1,0
48,90000,student,female,obc,secondary,5,0,0,pm_awas_yojana_gramin,0.0,2,2,1,0
48,90000,student,female,obc,secondary,5,0,0,pm_mudra_yojana,0.0,2,1,1,0
48,90000,student,female,obc,secondary,5,0,0,startup_india_seed_fund,0.0,1,1,1,0
48,90000,student,female,obc,secondary,5,0,0,deen_dayal_disability,0.0,1,1,1,0
48,90000,student,female,obc,secondary,5,0,0,post_matric_sc,0.0,2,1,1,0
48,90000,student,female,obc,secondary,5,0,0,eklavya_model_school,0.0,1,2,1,0
48,90000,student,female,obc,secondary,5,0,0,indira_gandhi_old_age,0.0,1,2,1,0
24,150000,salaried,female,obc,none,0.5,0,0,pm_matru_vandana,100.0,3,0,0,1
24,150000,salaried,female,obc,none,0.5,0,0,mahila_shakti_kendra,100.0,2,0,0,1
24,150000,salaried,female,obc,none,0.5,0,0,pm_suraksha_bima,100.0,2,0,0,0
24,150000,salaried,female,obc,none,0.5,0,0,pm_jeevan_jyoti,100.0,2,0,0,1
24,150000,salaried,female,obc,none,0.5,0,0,mgnregs,66.7,2,1,0,0
24,150000,salaried,female,obc,none,0.5,0,0,pm_kisan,0.0,3,1,1,0
24,150000,salaried,female,obc,none,0.5,0,0,pm_fasal_bima,0.0,2,1,1,0
24,150000,salaried,female,obc,none,0.5,0,0,kisan_credit_card,0.0,2,1,1,0
24,150000,salaried,female,obc,none,0.5,0,0,national_scholarship_portal,0.0,3,1,1,0
24,150000,salaried,female,obc,none,0.5,0,0,pm_scholarship_scheme,0.0,2,1,1,0
